,0
-157.597990123,516.701197926
-161.171088421,517.172495414
-169.549879993,512.286142743
-177.411155023,506.135551944
-176.326474717,503.831040297
-179.747309372,495.774148309
-185.169585711,488.068218385
-182.820465201,484.093141389
-168.299993045,482.500532117
-155.403295632,482.255852663
-143.071003448,480.452122922
-138.726266123,485.870167398
-135.64061123,483.30964168
-146.291742297,488.110595464
-150.531502172,492.381927898
-153.112347756,494.005236552
-147.939147741,500.116837044
-148.819699318,499.754674637
-150.48336259,472.863731587
-153.178017986,467.83703642
-159.253331836,463.839631977
-161.913820032,466.408362718
-156.925008863,468.129524647
-149.608801336,470.259373599
-145.362379505,470.586473395
-143.462619328,470.982516363
-143.195578171,468.894383905
-151.258774582,467.222884377
-148.097357627,468.298510527
-141.152528893,467.484081276
-140.794236785,462.804895081
-135.70765602,461.429202338
-134.345114601,475.295555885
-135.859000366,485.740343323
-137.484855055,486.698680709
-136.242145299,489.11517148
-134.419757911,485.103501959
-143.495548613,477.323524003
-142.010101915,471.519988582
-138.848851372,461.945916494
-132.655598709,464.069892682
-130.966431218,464.872336212
-134.127042726,467.738563444
-136.400585131,469.050835978
-132.86063753,473.209256307
-127.629770717,475.027144387
-126.274759513,474.283919537
-118.402056894,468.497434831
-118.581582808,466.778816408
-118.449721153,464.403393784
-111.271085093,462.427940442
-106.045380941,464.63600542
-104.554367026,463.154206519
-108.015357141,455.089346187
-111.396827843,451.723932383
-118.636383082,448.677723162
-119.32501424,447.814055746
-128.038230365,456.305953651
-136.426059004,458.282201414
-142.053458523,459.054961857
-139.049147214,462.666739015
-139.214930998,465.502143423
-142.73891351,464.03098552
-156.403269852,461.232999837
-166.035819883,461.591808446
-166.856974327,462.307173053
-170.88195273,462.80520988
-179.736298124,463.35134802
-176.652877205,473.473420722
-187.40276865,479.875162863
-195.744985305,482.764907723
-205.788499873,482.777141526
-205.151572946,479.814392616
-194.753067697,480.537686288
-186.796257611,486.695866449
-187.478776222,493.19185206
-194.376220152,492.918025491
-196.764971025,495.495354969
-197.834211648,499.270088783
-189.667236061,507.422387244
-193.099200824,516.992203203
-192.126204967,517.786718036
-191.525860091,518.122798185
-183.137346324,521.245575779
-181.696752981,524.438869906
-171.138089599,524.90790013
-167.581990636,522.290194856
-167.195084617,516.115611179
-165.472666232,512.340280816
-157.304088145,507.389700851
-154.37008431,511.110821382
-157.867195491,514.962365589
-160.800178735,515.235345982
-144.898711085,517.159807194
-132.88644243,511.872849569
-126.800654871,508.834670251
-125.379495408,500.096831675
-130.435089609,495.887338584
-130.889509432,492.385394837
-125.567311401,487.347508602
-127.256521074,487.795092114
-124.21910375,490.12037593
-126.098204768,486.995660135
-125.559942423,482.951402191
-117.700436881,478.639814026
-107.811800425,482.51273735
-109.286433191,487.171857811
-112.143864142,485.891181874
-110.903603683,488.367590674
-123.29454025,489.944367918
-128.028626801,490.666656055
-134.558905042,494.028783041
-135.914995974,502.682840829
-136.666918564,506.769135074
-127.889162607,518.920545425
-131.652798318,526.509971905
-129.414967454,527.473141326
-130.297402446,526.064237549
-115.889962925,530.153798954
-112.024896368,524.802318694
-105.708031314,518.738915104
-104.978489709,517.288194391
-105.128213774,516.914186625
-102.490875694,516.75546194
-86.796950589,519.507317867
-83.9191786955,528.5146057
-81.3397605166,529.396472346
-87.5629318269,526.055193681
-93.28696016,525.856911011
-103.594625612,530.443242845
-114.111460106,529.767924892
-119.598351708,526.700530354
-129.31093075,519.793929885
-137.773731556,516.250835819
-148.863741582,512.299491598
-142.388827979,512.111745806
-133.02339005,513.085949704
-133.453986216,509.475027347
-128.40070068,509.78454086
-132.049954558,504.535567839
-141.251250344,505.361209513
-141.462641554,510.76647936
-141.604220234,511.185506415
-140.590368291,508.562134386
-146.490364049,508.123238116
-149.027057686,511.871544258
-159.188450099,503.96212163
-169.899919123,504.322818487
-162.464377637,508.547268601
-163.090056015,510.333092063
-158.026784115,515.606039751
-157.927138824,517.658256033
-148.022568258,514.017026981
-139.785801016,508.945357072
-138.556917236,511.104892199
-141.328623935,513.59053304
-148.197130355,515.965775765
-149.400087166,514.199250381
-153.022055516,510.805227324
-169.151130181,506.688100841
-179.18589052,504.20827668
-175.114923078,505.721989193
-180.055721173,504.508007462
-188.268125042,498.953087927
-191.641117686,493.195278049
-191.722012437,489.85234486
-189.051820439,488.167914251
-188.442278098,490.734066039
-190.868213941,492.229507648
-197.022235588,500.344471325
-196.886096722,501.1282855
-197.577449917,498.496732105
-200.564113627,494.621365148
-192.590211791,491.888243371
-182.036293398,501.595484223
-164.146542789,508.703894014
-159.589576986,505.880312375
-155.216843029,501.961813756
-148.497680729,502.552774637
-143.055564064,499.08932721
-132.239095129,500.134509376
-132.622165888,512.301337066
-132.628525319,521.228139292
-129.53724319,532.254863112
-136.013811258,541.333905367
-139.816158988,540.551151426
-151.364375852,541.560103929
-160.742890952,540.166298021
-176.531554984,541.450385762
-192.557461575,536.204093446
-198.300083984,535.381526815
-204.90876571,535.294630554
-193.984489562,536.513921513
-177.91668053,539.111420414
-170.70168365,541.995330357
-177.244833325,544.697874602
-179.324386791,543.50782915
-183.854118714,535.524795212
-186.459619763,532.810540176
-181.140692556,531.987713525
-169.458378795,537.802149718
-156.092124252,542.562029726
-147.376047623,546.657522574
-142.267618838,545.70261001
-135.90575895,546.605989293
-132.877034936,539.278962435
-136.740893981,534.744251902
-137.633110768,530.50743967
-139.020735414,527.787181622
-136.211736372,526.644693584
-136.389999962,528.891435084
-142.518896068,533.792601799
-148.822852838,534.956946545
-156.264388808,531.738318788
-172.03669089,530.303550983
-183.401472394,527.049190847
-185.459291693,531.540953401
-177.583965004,536.569834973
-161.353208435,551.801778235
-150.105453162,555.028459739
-140.239439882,556.243686827
-127.67779581,556.851118389
-120.387901312,553.477806568
-112.810225382,543.670835175
-110.546145718,538.038820643
-113.038740864,536.474258677
-115.419332534,541.306898229
-114.653095463,548.18993243
-107.527414165,556.602050255
-102.465353536,565.117072312
-101.217625611,574.755619595
-98.3395015569,575.552374157
-92.0223009861,569.512440735
-85.8061364803,561.219289258
-75.1881727251,558.875831334
-73.0070515783,556.607548637
-71.4016830303,551.770224642
-66.6464202041,547.345273092
-58.9621689468,552.677108701
-60.4374269626,551.089748408
-63.7665545556,543.049297862
-67.9681415924,537.700420392
-58.5812894049,533.606830086
-50.7556046911,538.506410362
-50.1959579656,552.928986962
-49.7493529929,560.1558402
-55.7420179916,556.92206972
-56.507712367,554.660687655
-51.1140314168,558.209253745
-57.0346021193,550.22421468
-58.5796033071,534.836572048
-65.2274300774,521.699330183
-71.0161253877,513.122964199
-78.6143081927,503.345884804
-83.4445912315,500.284792436
-77.6196457167,502.042084394
-81.820400251,500.369829881
-88.7998722674,498.913779386
-87.0077638531,494.407974105
-84.9098618187,491.877315186
-96.7789523664,491.5629308
-101.90826783,492.282240438
-109.06653957,496.061119005
-117.431898181,492.329767028
-115.742531978,489.568672965
-121.946958205,483.513031193
-119.153134102,478.375494527
-111.990496194,478.189169623
-108.6746215,477.629002523
-116.599988364,481.077808761
-115.17925586,483.301427365
-115.108543587,482.14067676
-114.875373951,484.475149165
-111.545775947,484.225432783
-115.801248655,491.012054481
-110.799860278,497.518685886
-105.30015141,506.174615737
-109.256127656,505.589264583
-122.756127241,505.271637503
-137.592786971,507.456782371
-144.730471656,506.205947746
-144.989308885,508.937942394
-149.595762629,507.152206338
-152.297616841,503.216019221
-148.759962573,497.319854693
-146.42969488,499.470270903
-141.089264923,503.009181335
-138.562895698,506.284487504
-139.219002773,516.301615484
-141.361974815,521.170564488
-141.890866192,518.089545244
-140.634292252,521.305253341
-133.492102637,526.946466221
-117.045304246,533.466422355
-104.95957238,531.480567428
-92.5941618652,531.003684981
-89.7715644323,544.454028917
-88.6176699258,556.45343626
-95.906872999,560.829272577
-107.416848557,552.78705254
-112.894035409,551.260056557
-120.429692108,555.450668573
-117.578506137,565.868744188
-109.170535615,565.379447305
-98.0598362473,568.116611699
-78.6237671327,568.455701782
-68.9947617523,571.465368936
-66.5147803658,573.424437815
-61.2163064428,566.486499704
-65.0280007884,567.2466968
-60.3042550046,571.562828811
-55.0821407425,578.697441625
-51.1936938874,580.690347386
-50.6662732145,584.252762027
-55.882227349,578.662752322
-66.2297789101,575.37518497
-76.6922261006,573.457659793
-90.9931683466,578.208165628
-95.7495726559,582.38925959
-97.9087925313,581.213166504
-95.2860818946,577.677435671
-88.7103013509,583.792587381
-80.7520777856,585.854259437
-85.8216863685,584.591590636
-87.4745533251,585.358183957
-92.4495432896,583.401242276
-98.7776797823,581.415211226
-102.298864937,582.26571124
-104.452476177,577.378321222
-121.716599383,573.596109253
-129.23528552,569.116342115
-135.285045989,564.804650838
-136.229277985,556.699535476
-134.081434845,546.007313658
-138.631865278,530.743279488
-145.98769309,527.489712528
-148.928132644,526.460096177
-146.007740806,528.199464945
-142.568524169,530.171222988
-146.200235496,538.62737293
-144.544614173,548.545913427
-143.624377116,555.432897316
-142.225054488,553.287720341
-131.957886024,554.119802507
-115.484632831,563.576901011
-105.082931627,568.579310223
-103.697217812,563.143617234
-102.786142623,557.169214643
-92.1048885739,560.836949846
-89.2214565553,562.425239062
-92.7477932061,570.591792716
-95.9852339693,571.903962954
-95.0413932565,569.737248125
-99.6333440885,571.477918251
-96.0761414535,570.444858512
-101.517673006,565.664947284
-106.442090513,570.346758473
-114.455431455,568.624538407
-106.481790557,567.274244559
-108.009540235,568.66418507
-100.386741305,566.957927672
-90.4461485971,563.834786677
-90.3094189382,554.365147446
-92.3047437512,544.550815962
-88.4836990964,540.153849117
-94.5166205628,537.938663516
-102.755194878,535.325995036
-110.672473657,533.704572966
-112.207258837,534.226673295
-108.711592678,528.938866715
-106.870709813,526.91117078
-108.204440904,527.42074536
-113.835528501,529.167582276
-109.159305796,526.280666051
-101.395930783,522.992193204
-99.5468106198,525.42686972
-98.1665773439,528.771752092
-82.0760167324,534.81623481
-69.9880481535,533.21792203
-64.608240233,535.284512677
-69.5607177181,539.411629078
-80.9599401242,542.425554783
-100.897093679,550.502774024
-110.459554794,548.962787538
-109.305778999,553.150667266
-119.563843078,550.170279391
-116.112765702,549.041478601
-124.057625372,543.740646723
-136.226320012,544.348538378
-146.293407788,536.657442504
-145.529972476,535.010525518
-151.662995945,527.444296097
-142.673533469,530.085022127
-152.524466396,532.356279947
-146.368733487,531.928781584
-154.153778968,526.502687791
-153.78686702,521.344261633
-153.225177287,511.436161766
-152.489803683,503.960501594
-157.120650393,504.447088173
-158.898918041,504.950896573
-158.278835153,502.222261814
-159.486912627,501.939722686
-150.337832295,505.565059713
-144.545651529,503.978476439
-144.15903344,506.387413029
-141.422782728,512.97936367
-133.389908563,514.905833138
-129.258955025,522.24082811
-126.578586599,524.872177283
-130.030937308,526.132644593
-133.206772567,521.800432987
-136.832355991,518.177640968
-149.575859693,510.644603555
-161.306360286,499.409625768
-164.551128762,494.954200747
-168.227537733,492.006466285
-163.810630325,484.031400611
-157.841878283,480.032518669
-149.4297722,479.971770948
-142.589226957,481.071236347
-140.167637462,480.052121253
-140.631615091,471.196205753
-137.577654169,464.538470871
-136.395201337,467.307674464
-133.647377933,466.458040753
-131.813715329,461.865833563
-127.75791786,463.948869367
-126.147391137,462.049112372
-119.944636894,461.25307397
-111.796877697,465.159605814
-107.305210277,463.558924819
-108.179146659,468.187812305
-100.280518178,475.118356158
-100.376641126,480.27081618
-103.639558778,480.140870529
-106.351853877,488.13916772
-101.64651517,489.228297674
-91.5036465793,505.662556762
-77.0421329152,517.092047326
-63.4410726545,524.003026544
-61.224965652,523.366341041
-68.2054577876,519.366636458
-75.9053005608,510.771198239
-82.3408200907,507.722500865
-95.2036805072,505.49545745
-104.205965899,505.304611728
-101.25767442,500.930689276
-107.203804437,497.550975065
-113.15831627,498.128456292
-121.070754164,503.31250222
-122.090217168,512.984949619
-116.889831699,523.962139021
-127.658002505,532.134256537
-125.340533403,538.767992946
-124.273599249,534.788182927
-126.271630597,525.557175494
-127.243154694,519.264294316
-127.816654279,517.256927791
-138.592310423,515.757623151
-154.213082373,519.505925249
-158.572729355,517.851975886
-158.738441297,520.046285036
-159.727790859,521.18242635
-156.685649688,526.36198958
-168.577694044,531.501754869
-160.551795684,540.143819584
-156.932246471,544.627051274
-146.873141783,546.409953682
-143.405407487,549.543654537
-141.590924758,558.516435917
-140.29607,556.582067708
-142.604413112,554.971202103
-146.724537829,551.041322118
-152.695959457,551.369904918
-161.105671934,552.951362585
-164.652722807,553.952336081
-160.522661929,552.824374047
-157.307077022,552.03932556
-153.50472874,543.522699785
-151.502442726,533.821430362
-154.410200349,522.114653151
-160.95423158,512.768626577
-166.986425134,506.341116338
-161.041924278,499.950458235
-149.738198517,493.865811326
-145.14524041,491.457585097
-139.611128124,490.756121459
-138.349693089,489.304828783
-136.969592289,482.618618302
-142.609552771,478.76385037
-150.260049648,468.901786452
-154.758850743,463.470432334
-167.259382744,463.595607092
-172.165883356,462.585157708
-174.831701807,457.082040349
-173.394796915,454.42572023
-173.850107001,450.440850327
-178.428575948,448.539709457
-182.658759508,448.656947125
-173.69668193,453.452886231
-186.305968663,460.020112656
-190.181232904,466.14980804
-186.583081212,476.550746039
-182.445637516,487.56863598
-173.997570141,492.517527326
-162.843169559,494.238715275
-147.290068718,492.854732715
-139.048348325,489.984423758
-138.929320423,489.504974874
-136.966098669,484.759801069
-131.14367587,483.029411678
-128.363134139,488.22870253
-132.173382776,483.400793709
-133.038237166,486.507201865
-142.604837745,491.166488617
-152.807024046,490.897556814
-158.258479075,487.485504116
-175.683295214,486.893992193
-175.230018927,489.257616236
-173.905881263,496.544299399
-170.048684606,507.736243773
-170.342913488,514.359567384
-166.03728322,522.726391216
-166.593750623,528.112248674
-158.271145961,535.980410111
-149.772509567,540.892471973
-144.833068057,535.408297942
